learning_rate = 0.001

episode: 0, epsilon: 0.5, loss: 0, win_rate: [ 0.  0.  1.]
episode: 1536000, epsilon: 0.9, loss: 0.193851, win_rate: [ 0.37174863  0.31590164  0.31234973]
episode: 1538000, epsilon: 0.9, loss: 0.694638, win_rate: [ 0.37408867  0.31453202  0.31137931]
episode: 1540000, epsilon: 0.9, loss: 0.393239, win_rate: [ 0.37251121  0.3167713   0.31071749]
episode: 1542000, epsilon: 0.9, loss: 0.394909, win_rate: [ 0.37386831  0.31641975  0.30971193]
episode: 1544000, epsilon: 0.9, loss: 0.174821, win_rate: [ 0.37429658  0.31596958  0.30973384]
episode: 1546000, epsilon: 0.9, loss: 0.197844, win_rate: [ 0.37459364  0.31660777  0.30879859]
episode: 1548000, epsilon: 0.9, loss: 0.160928, win_rate: [ 0.37405941  0.31706271  0.30887789]
episode: 1550000, epsilon: 0.9, loss: 0.214234, win_rate: [ 0.37532508  0.31668731  0.30798762]
episode: 1552000, epsilon: 0.9, loss: 0.303717, win_rate: [ 0.37548105  0.31629738  0.30822157]
episode: 1554000, epsilon: 0.9, loss: 0.431463, win_rate: [ 0.37752066  0.31553719  0.30694215]
episode: 1556000, epsilon: 0.9, loss: 0.154005, win_rate: [ 0.37879896  0.31331593  0.30788512]
episode: 1558000, epsilon: 0.9, loss: 0.171552, win_rate: [ 0.378933    0.31344913  0.30761787]
episode: 1560000, epsilon: 0.9, loss: 0.0993965, win_rate: [ 0.37992908  0.3127896   0.30728132]
episode: 1562000, epsilon: 0.9, loss: 0.201021, win_rate: [ 0.37923251  0.3131377   0.3076298 ]
episode: 1564000, epsilon: 0.9, loss: 0.421224, win_rate: [ 0.37928726  0.3137581   0.30695464]
episode: 1566000, epsilon: 0.9, loss: 0.120805, win_rate: [ 0.37929607  0.31397516  0.30672878]
episode: 1568000, epsilon: 0.9, loss: 0.107305, win_rate: [ 0.37942346  0.31367793  0.30689861]
episode: 1570000, epsilon: 0.9, loss: 0.0587219, win_rate: [ 0.37873805  0.31418738  0.30707457]
episode: 1572000, epsilon: 0.9, loss: 0.220529, win_rate: [ 0.3779558   0.31499079  0.30705341]
episode: 1574000, epsilon: 0.9, loss: 0.242412, win_rate: [ 0.37721137  0.31516874  0.30761989]
episode: 1576000, epsilon: 0.9, loss: 0.184262, win_rate: [ 0.37636364  0.31524871  0.30838765]
episode: 1578000, epsilon: 0.9, loss: 0.0950626, win_rate: [ 0.37573798  0.31505804  0.30920398]
episode: 1580000, epsilon: 0.9, loss: 0.20343, win_rate: [ 0.37536116  0.31483146  0.30980738]
episode: 1582000, epsilon: 0.9, loss: 0.13025, win_rate: [ 0.3748056   0.31482115  0.31037325]
episode: 1584000, epsilon: 0.9, loss: 0.0490923, win_rate: [ 0.37457014  0.31485671  0.31057315]
episode: 1586000, epsilon: 0.9, loss: 0.0573395, win_rate: [ 0.37440703  0.31487555  0.31071742]
episode: 1588000, epsilon: 0.9, loss: 0.0926311, win_rate: [ 0.37401138  0.31516358  0.31082504]
episode: 1590000, epsilon: 0.9, loss: 0.162171, win_rate: [ 0.37318119  0.31536653  0.31145228]
episode: 1592000, epsilon: 0.9, loss: 0.0699946, win_rate: [ 0.37269179  0.31522207  0.31208614]
episode: 1594000, epsilon: 0.9, loss: 0.201559, win_rate: [ 0.37218873  0.31503277  0.31277851]
episode: 1596000, epsilon: 0.9, loss: 0.163621, win_rate: [ 0.37162197  0.31526181  0.31311622]
episode: 1598000, epsilon: 0.9, loss: 0.0798386, win_rate: [ 0.37085928  0.31572852  0.3134122 ]
episode: 1600000, epsilon: 0.9, loss: 0.135935, win_rate: [ 0.37076549  0.31562576  0.31360875]
episode: 1602000, epsilon: 0.9, loss: 0.0463097, win_rate: [ 0.3709134   0.31559905  0.31348754]
episode: 1604000, epsilon: 0.9, loss: 0.279938, win_rate: [ 0.37041715  0.31543453  0.31414832]
episode: 1606000, epsilon: 0.9, loss: 0.113932, win_rate: [ 0.36983012  0.31558324  0.31458664]
episode: 1608000, epsilon: 0.9, loss: 0.176885, win_rate: [ 0.36952381  0.31578073  0.31469546]
episode: 1610000, epsilon: 0.9, loss: 0.29787, win_rate: [ 0.36937161  0.31600217  0.31462622]
episode: 1612000, epsilon: 0.9, loss: 0.498863, win_rate: [ 0.36949099  0.31583245  0.31467656]
episode: 1614000, epsilon: 0.9, loss: 0.257677, win_rate: [ 0.36970924  0.31559709  0.31469367]
episode: 1616000, epsilon: 0.9, loss: 0.295472, win_rate: [ 0.36957274  0.31547304  0.31495422]
episode: 1618000, epsilon: 0.9, loss: 0.111942, win_rate: [ 0.36936191  0.31547358  0.31516451]
episode: 1620000, epsilon: 0.9, loss: 0.142979, win_rate: [ 0.36923754  0.31542522  0.31533724]
episode: 1622000, epsilon: 0.9, loss: 0.165517, win_rate: [ 0.36889741  0.31563758  0.315465  ]
episode: 1624000, epsilon: 0.9, loss: 0.134166, win_rate: [ 0.36862653  0.31552211  0.31585136]
episode: 1626000, epsilon: 0.9, loss: 0.129667, win_rate: [ 0.36855032  0.31551247  0.31593721]
episode: 1628000, epsilon: 0.9, loss: 0.114139, win_rate: [ 0.36827743  0.31567543  0.31604714]
episode: 1630000, epsilon: 0.9, loss: 0.266667, win_rate: [ 0.36785396  0.31612645  0.31601959]
episode: 1632000, epsilon: 0.9, loss: 0.0479422, win_rate: [ 0.36776903  0.31622922  0.31600175]
episode: 1634000, epsilon: 0.9, loss: 0.0508065, win_rate: [ 0.36769561  0.31651763  0.31578676]
episode: 1636000, epsilon: 0.9, loss: 0.130412, win_rate: [ 0.36797126  0.3162891   0.31573964]
episode: 1638000, epsilon: 0.9, loss: 0.202116, win_rate: [ 0.36788861  0.31621779  0.3158936 ]
episode: 1640000, epsilon: 0.9, loss: 0.0633848, win_rate: [ 0.36780049  0.31615699  0.31604252]
episode: 1642000, epsilon: 0.9, loss: 0.314197, win_rate: [ 0.36759453  0.31625101  0.31615447]
episode: 1644000, epsilon: 0.9, loss: 0.111878, win_rate: [ 0.36769596  0.31585115  0.31645289]
episode: 1646000, epsilon: 0.9, loss: 0.0471003, win_rate: [ 0.36749805  0.3158145   0.31668745]
episode: 1648000, epsilon: 0.9, loss: 0.292445, win_rate: [ 0.36710668  0.31607061  0.31682272]
episode: 1650000, epsilon: 0.9, loss: 0.0798865, win_rate: [ 0.36705215  0.31606198  0.31688587]
episode: 1652000, epsilon: 0.9, loss: 0.138114, win_rate: [ 0.36708861  0.31576322  0.31714818]
episode: 1654000, epsilon: 0.9, loss: 0.315876, win_rate: [ 0.36717535  0.31562729  0.31719736]
episode: 1656000, epsilon: 0.9, loss: 0.171169, win_rate: [ 0.36699928  0.31540853  0.31759219]
episode: 1658000, epsilon: 0.9, loss: 0.28435, win_rate: [ 0.36685674  0.31547398  0.31766928]
episode: 1660000, epsilon: 0.9, loss: 0.0685767, win_rate: [ 0.36645116  0.31550246  0.31804638]
episode: 1662000, epsilon: 0.9, loss: 0.109366, win_rate: [ 0.36604297  0.31550243  0.31845461]
episode: 1664000, epsilon: 0.9, loss: 0.131903, win_rate: [ 0.36588517  0.31558442  0.31853042]
episode: 1666000, epsilon: 0.9, loss: 0.0375194, win_rate: [ 0.36572488  0.3158058   0.31846932]
episode: 1668000, epsilon: 0.9, loss: 0.0401955, win_rate: [ 0.36566201  0.31580173  0.31853626]
episode: 1670000, epsilon: 0.9, loss: 0.105899, win_rate: [ 0.3657912   0.31575181  0.31845699]
episode: 1672000, epsilon: 0.9, loss: 0.0251195, win_rate: [ 0.36550227  0.31577447  0.31872327]
episode: 1674000, epsilon: 0.9, loss: 0.0564443, win_rate: [ 0.36548305  0.3156238   0.31889315]
episode: 1676000, epsilon: 0.9, loss: 0.0894084, win_rate: [ 0.36509792  0.3156475   0.31925458]
episode: 1678000, epsilon: 0.9, loss: 0.151455, win_rate: [ 0.36530256  0.31557704  0.3191204 ]
episode: 1680000, epsilon: 0.9, loss: 0.171882, win_rate: [ 0.36548367  0.31556377  0.31895256]
episode: 1682000, epsilon: 0.9, loss: 0.0587437, win_rate: [ 0.36537432  0.31550822  0.31911747]
episode: 1684000, epsilon: 0.9, loss: 0.196431, win_rate: [ 0.36549008  0.31546001  0.31904991]
episode: 1686000, epsilon: 0.9, loss: 0.129804, win_rate: [ 0.36551396  0.3154486   0.31903743]
episode: 1688000, epsilon: 0.9, loss: 0.0954819, win_rate: [ 0.36531415  0.31564885  0.31903699]
episode: 1690000, epsilon: 0.9, loss: 0.0985823, win_rate: [ 0.36512478  0.31583285  0.31904237]
episode: 1692000, epsilon: 0.9, loss: 0.109748, win_rate: [ 0.36508319  0.31596672  0.31895009]
episode: 1694000, epsilon: 0.9, loss: 0.164812, win_rate: [ 0.36457175  0.31633012  0.31909813]
episode: 1696000, epsilon: 0.9, loss: 0.0174163, win_rate: [ 0.36443634  0.31632081  0.31924285]
episode: 1698000, epsilon: 0.9, loss: 0.0357966, win_rate: [ 0.36426511  0.31642818  0.31930671]
episode: 1700000, epsilon: 0.9, loss: 0.122127, win_rate: [ 0.36443225  0.31629183  0.31927592]
episode: 1702000, epsilon: 0.9, loss: 0.199405, win_rate: [ 0.36436788  0.31628323  0.31934889]
episode: 1704000, epsilon: 0.9, loss: 0.0911045, win_rate: [ 0.36439077  0.31624799  0.31936125]
episode: 1706000, epsilon: 0.9, loss: 0.0538207, win_rate: [ 0.36431227  0.31631439  0.31937334]
episode: 1708000, epsilon: 0.9, loss: 0.106255, win_rate: [ 0.36423542  0.31644246  0.31932212]
episode: 1710000, epsilon: 0.9, loss: 0.0608051, win_rate: [ 0.36426937  0.31624025  0.31949038]
episode: 1712000, epsilon: 0.9, loss: 0.282458, win_rate: [ 0.36427689  0.31613999  0.31958312]
episode: 1714000, epsilon: 0.9, loss: 0.277402, win_rate: [ 0.36412634  0.31624045  0.31963321]
episode: 1716000, epsilon: 0.9, loss: 0.0979924, win_rate: [ 0.36420071  0.31609682  0.31970247]
episode: 1718000, epsilon: 0.9, loss: 0.0389021, win_rate: [ 0.36429855  0.316001    0.31970045]
episode: 1720000, epsilon: 0.9, loss: 0.109107, win_rate: [ 0.36451804  0.31593673  0.31954523]
episode: 1722000, epsilon: 0.9, loss: 0.0496547, win_rate: [ 0.36456192  0.31586882  0.31956926]
episode: 1724000, epsilon: 0.9, loss: 0.151681, win_rate: [ 0.36449346  0.31571013  0.31979641]
episode: 1726000, epsilon: 0.9, loss: 0.0802187, win_rate: [ 0.36451752  0.31567451  0.31980797]
episode: 1728000, epsilon: 0.9, loss: 0.268461, win_rate: [ 0.36440799  0.31573466  0.31985735]
episode: 1730000, epsilon: 0.9, loss: 0.0275447, win_rate: [ 0.36450306  0.31564767  0.31984927]
episode: 1732000, epsilon: 0.9, loss: 0.433142, win_rate: [ 0.36448437  0.31559963  0.31991601]
episode: 1734000, epsilon: 0.9, loss: 0.0565796, win_rate: [ 0.36442441  0.31576514  0.31981045]
episode: 1736000, epsilon: 0.9, loss: 0.102539, win_rate: [ 0.36434265  0.31573523  0.31992213]
episode: 1738000, epsilon: 0.9, loss: 0.0571739, win_rate: [ 0.36425783  0.31588743  0.31985474]
episode: 1740000, epsilon: 0.9, loss: 0.428564, win_rate: [ 0.36408007  0.31613135  0.31978857]
episode: 1742000, epsilon: 0.9, loss: 0.0735125, win_rate: [ 0.36425769  0.31592956  0.31981275]
episode: 1744000, epsilon: 0.9, loss: 0.176237, win_rate: [ 0.36422448  0.31610252  0.319673  ]
episode: 1746000, epsilon: 0.9, loss: 0.0640948, win_rate: [ 0.36420061  0.31618484  0.31961454]
episode: 1748000, epsilon: 0.9, loss: 0.0436814, win_rate: [ 0.36428571  0.31591837  0.31979592]
episode: 1750000, epsilon: 0.9, loss: 0.141155, win_rate: [ 0.36436935  0.3158545   0.31977615]
episode: 1752000, epsilon: 0.9, loss: 0.488514, win_rate: [ 0.36438754  0.31580452  0.31980794]
episode: 1754000, epsilon: 0.9, loss: 0.118051, win_rate: [ 0.36439695  0.3157427   0.31986035]
episode: 1756000, epsilon: 0.9, loss: 0.0881868, win_rate: [ 0.36444398  0.31572388  0.31983214]
episode: 1758000, epsilon: 0.9, loss: 0.0655707, win_rate: [ 0.36454016  0.31565959  0.31980025]
episode: 1760000, epsilon: 0.9, loss: 0.160123, win_rate: [ 0.36459348  0.31572431  0.31968221]
episode: 1762000, epsilon: 0.9, loss: 0.0511614, win_rate: [ 0.36468277  0.31553418  0.31978305]
episode: 1764000, epsilon: 0.9, loss: 0.102161, win_rate: [ 0.36482745  0.31549736  0.31967519]
episode: 1766000, epsilon: 0.9, loss: 0.156944, win_rate: [ 0.36475634  0.31550946  0.31973419]
episode: 1768000, epsilon: 0.9, loss: 0.0964088, win_rate: [ 0.36471434  0.3156692   0.31961646]
episode: 1770000, epsilon: 0.9, loss: 0.245925, win_rate: [ 0.36473246  0.3157828   0.31948474]
episode: 1772000, epsilon: 0.9, loss: 0.347117, win_rate: [ 0.36472277  0.31582776  0.31944947]
episode: 1774000, epsilon: 0.9, loss: 0.111248, win_rate: [ 0.36474054  0.31577448  0.31948498]
episode: 1776000, epsilon: 0.9, loss: 0.094318, win_rate: [ 0.36464576  0.31572977  0.31962447]
episode: 1778000, epsilon: 0.9, loss: 0.488849, win_rate: [ 0.36460238  0.3155705   0.31982712]
episode: 1780000, epsilon: 0.9, loss: 0.0401163, win_rate: [ 0.3647236  0.3153679  0.3199085]
episode: 1782000, epsilon: 0.9, loss: 0.161964, win_rate: [ 0.36478244  0.3153235   0.31989406]
episode: 1784000, epsilon: 0.9, loss: 0.0703916, win_rate: [ 0.36464138  0.31533609  0.32002253]
episode: 1786000, epsilon: 0.9, loss: 0.117756, win_rate: [ 0.36469624  0.31538949  0.31991428]
episode: 1788000, epsilon: 0.9, loss: 0.768996, win_rate: [ 0.36472438  0.3154458   0.31982982]
episode: 1790000, epsilon: 0.9, loss: 0.197246, win_rate: [ 0.3647264   0.31534704  0.31992655]
episode: 1792000, epsilon: 0.9, loss: 0.174123, win_rate: [ 0.36462268  0.31542836  0.31994896]
episode: 1794000, epsilon: 0.9, loss: 0.0557632, win_rate: [ 0.36467608  0.31540717  0.31991676]
episode: 1796000, epsilon: 0.9, loss: 0.069438, win_rate: [ 0.36467481  0.31531082  0.32001437]
episode: 1798000, epsilon: 0.9, loss: 0.0502161, win_rate: [ 0.36476632  0.31514449  0.32008919]
episode: 1800000, epsilon: 0.9, loss: 0.142659, win_rate: [ 0.36491321  0.31506199  0.3200248 ]
episode: 1802000, epsilon: 0.9, loss: 0.0907863, win_rate: [ 0.36465353  0.31533591  0.32001055]
episode: 1804000, epsilon: 0.9, loss: 0.0863359, win_rate: [ 0.36455816  0.31543137  0.32001048]
episode: 1806000, epsilon: 0.9, loss: 0.108273, win_rate: [ 0.36460284  0.31535553  0.32004162]
episode: 1808000, epsilon: 0.9, loss: 0.0247519, win_rate: [ 0.36444368  0.31537375  0.32018257]
episode: 1810000, epsilon: 0.9, loss: 0.0219992, win_rate: [ 0.36437906  0.3154362   0.32018474]
episode: 1812000, epsilon: 0.9, loss: 0.076335, win_rate: [ 0.36413863  0.31558953  0.32027183]
episode: 1814000, epsilon: 0.9, loss: 0.0567257, win_rate: [ 0.36403645  0.31563618  0.32032737]
episode: 1816000, epsilon: 0.9, loss: 0.236187, win_rate: [ 0.36372779  0.31570902  0.32056319]
episode: 1818000, epsilon: 0.9, loss: 0.117301, win_rate: [ 0.36368298  0.31587746  0.32043956]
episode: 1820000, epsilon: 0.9, loss: 0.105495, win_rate: [ 0.36368177  0.31588819  0.32043004]
episode: 1822000, epsilon: 0.9, loss: 0.0317167, win_rate: [ 0.36361157  0.31589878  0.32048965]
episode: 1824000, epsilon: 0.9, loss: 0.256244, win_rate: [ 0.36351616  0.31591903  0.32056481]
episode: 1826000, epsilon: 0.9, loss: 0.0709017, win_rate: [ 0.36345443  0.31593578  0.3206098 ]
episode: 1828000, epsilon: 0.9, loss: 0.0558197, win_rate: [ 0.36320657  0.31608443  0.32070899]
episode: 1830000, epsilon: 0.9, loss: 0.277857, win_rate: [ 0.3631284  0.3160935  0.3207781]
episode: 1832000, epsilon: 0.9, loss: 0.067033, win_rate: [ 0.36293032  0.31614699  0.32092269]
episode: 1834000, epsilon: 0.9, loss: 0.0423557, win_rate: [ 0.3629276   0.31609864  0.32097376]
episode: 1836000, epsilon: 0.9, loss: 0.0785001, win_rate: [ 0.36307257  0.31608231  0.32084511]
episode: 1838000, epsilon: 0.9, loss: 0.26868, win_rate: [ 0.36313768  0.31614112  0.3207212 ]
episode: 1840000, epsilon: 0.9, loss: 0.14206, win_rate: [ 0.36311511  0.31619919  0.3206857 ]
episode: 1842000, epsilon: 0.9, loss: 0.0585054, win_rate: [ 0.36292939  0.31638915  0.32068147]
episode: 1844000, epsilon: 0.9, loss: 0.282725, win_rate: [ 0.36297579  0.31633466  0.32068955]
episode: 1846000, epsilon: 0.9, loss: 0.0894541, win_rate: [ 0.36293329  0.31628693  0.32077977]
episode: 1848000, epsilon: 0.9, loss: 0.111059, win_rate: [ 0.36296397  0.31634575  0.32069028]
episode: 1850000, epsilon: 0.9, loss: 0.119615, win_rate: [ 0.36301234  0.31633163  0.32065603]
episode: 1852000, epsilon: 0.9, loss: 0.0815712, win_rate: [ 0.36298534  0.3163117   0.32070296]
episode: 1854000, epsilon: 0.9, loss: 0.032212, win_rate: [ 0.36296759  0.31641392  0.3206185 ]
episode: 1856000, epsilon: 0.9, loss: 0.0587608, win_rate: [ 0.36303281  0.31640556  0.32056163]
episode: 1858000, epsilon: 0.9, loss: 0.301586, win_rate: [ 0.36303262  0.31636497  0.32060241]
episode: 1860000, epsilon: 0.9, loss: 0.261731, win_rate: [ 0.3630967   0.31635408  0.32054923]
episode: 1862000, epsilon: 0.9, loss: 0.0796917, win_rate: [ 0.3632704   0.31624455  0.32048504]
episode: 1864000, epsilon: 0.9, loss: 0.303258, win_rate: [ 0.36330927  0.31615362  0.32053711]
episode: 1866000, epsilon: 0.9, loss: 0.0417984, win_rate: [ 0.36332759  0.31608671  0.3205857 ]
episode: 1868000, epsilon: 0.9, loss: 0.141981, win_rate: [ 0.36327434  0.31615187  0.32057379]
episode: 1870000, epsilon: 0.9, loss: 0.115921, win_rate: [ 0.3632671   0.31625319  0.3204797 ]
episode: 1872000, epsilon: 0.9, loss: 0.764199, win_rate: [ 0.36333333  0.31618402  0.32048264]
episode: 1874000, epsilon: 0.9, loss: 0.135364, win_rate: [ 0.36330059  0.31612125  0.32057816]
episode: 1876000, epsilon: 0.9, loss: 0.0612705, win_rate: [ 0.36335752  0.31615964  0.32048284]
episode: 1878000, epsilon: 0.9, loss: 0.0445548, win_rate: [ 0.36341382  0.31620039  0.32038579]
episode: 1880000, epsilon: 0.9, loss: 0.07744, win_rate: [ 0.36332597  0.31625449  0.32041954]
episode: 1882000, epsilon: 0.9, loss: 0.0353805, win_rate: [ 0.36331595  0.31614329  0.32054076]
episode: 1884000, epsilon: 0.9, loss: 0.183266, win_rate: [ 0.36329511  0.31619165  0.32051324]
episode: 1886000, epsilon: 0.9, loss: 0.123042, win_rate: [ 0.36333152  0.31619061  0.32047787]
episode: 1888000, epsilon: 0.9, loss: 0.0445418, win_rate: [ 0.36330543  0.31613557  0.32055901]
episode: 1890000, epsilon: 0.9, loss: 0.0726518, win_rate: [ 0.36326887  0.31620199  0.32052914]
episode: 1892000, epsilon: 0.9, loss: 0.374038, win_rate: [ 0.36328079  0.31615282  0.32056639]
episode: 1894000, epsilon: 0.9, loss: 0.26418, win_rate: [ 0.36330056  0.31611214  0.3205873 ]
episode: 1896000, epsilon: 0.9, loss: 0.149343, win_rate: [ 0.36332012  0.31611684  0.32056305]
episode: 1898000, epsilon: 0.9, loss: 0.220352, win_rate: [ 0.36319222  0.31626085  0.32054694]
episode: 1900000, epsilon: 0.9, loss: 0.326055, win_rate: [ 0.36312059  0.3162124   0.32066702]
episode: 1902000, epsilon: 0.9, loss: 0.213899, win_rate: [ 0.36318241  0.3162191   0.32059849]
episode: 1904000, epsilon: 0.9, loss: 0.171206, win_rate: [ 0.3631737   0.31619467  0.32063163]
episode: 1906000, epsilon: 0.9, loss: 0.0658701, win_rate: [ 0.36314448  0.31629925  0.32055627]
episode: 1908000, epsilon: 0.9, loss: 0.213199, win_rate: [ 0.36317704  0.31634896  0.32047399]
episode: 1910000, epsilon: 0.9, loss: 0.0911226, win_rate: [ 0.36311241  0.31641856  0.32046903]
episode: 1912000, epsilon: 0.9, loss: 0.295585, win_rate: [ 0.36314228  0.31634035  0.32051737]
episode: 1914000, epsilon: 0.9, loss: 0.0531822, win_rate: [ 0.36311128  0.3163462   0.32054252]
episode: 1916000, epsilon: 0.9, loss: 0.0795867, win_rate: [ 0.36309566  0.31644238  0.32046196]
episode: 1918000, epsilon: 0.9, loss: 0.071706, win_rate: [ 0.36300525  0.31654259  0.32045216]
episode: 1920000, epsilon: 0.9, loss: 0.0346108, win_rate: [ 0.36291822  0.31649018  0.3205916 ]
episode: 1922000, epsilon: 0.9, loss: 0.0286025, win_rate: [ 0.362884    0.31644324  0.32067277]
episode: 1924000, epsilon: 0.9, loss: 0.108578, win_rate: [ 0.3628698  0.3164066  0.3207236]
episode: 1926000, epsilon: 0.9, loss: 0.0697566, win_rate: [ 0.36286554  0.31634337  0.32079108]
episode: 1928000, epsilon: 0.9, loss: 0.0515931, win_rate: [ 0.36281258  0.31635876  0.32082866]
episode: 1930000, epsilon: 0.9, loss: 0.146385, win_rate: [ 0.36291778  0.31627941  0.32080281]
episode: 1932000, epsilon: 0.9, loss: 0.130552, win_rate: [ 0.36298335  0.31619117  0.32082549]
episode: 1934000, epsilon: 0.9, loss: 0.116463, win_rate: [ 0.36304588  0.31621427  0.32073985]
episode: 1936000, epsilon: 0.9, loss: 0.283969, win_rate: [ 0.3630098   0.31625149  0.3207387 ]
episode: 1938000, epsilon: 0.9, loss: 0.0865868, win_rate: [ 0.36306924  0.31617178  0.32075898]
episode: 1940000, epsilon: 0.9, loss: 0.0557935, win_rate: [ 0.3631068   0.31611414  0.32077907]
episode: 1942000, epsilon: 0.9, loss: 0.203831, win_rate: [ 0.36308744  0.31610653  0.32080603]
episode: 1944000, epsilon: 0.9, loss: 0.174596, win_rate: [ 0.36308937  0.31610368  0.32080694]
episode: 1946000, epsilon: 0.9, loss: 0.110832, win_rate: [ 0.36303292  0.3161102   0.32085688]
episode: 1948000, epsilon: 0.9, loss: 0.0461634, win_rate: [ 0.36312805  0.31606554  0.32080641]
episode: 1950000, epsilon: 0.9, loss: 0.178508, win_rate: [ 0.36310664  0.31611612  0.32077724]
episode: 1952000, epsilon: 0.9, loss: 0.0582016, win_rate: [ 0.36314299  0.31602579  0.32083122]
episode: 1954000, epsilon: 0.9, loss: 0.115294, win_rate: [ 0.36316525  0.31595233  0.32088242]
episode: 1956000, epsilon: 0.9, loss: 0.0483957, win_rate: [ 0.36312343  0.31595483  0.32092174]
episode: 1958000, epsilon: 0.9, loss: 0.0341936, win_rate: [ 0.36318419  0.31591869  0.32089712]
